tick,t_ms,joint,q,dq,q_traj,dq_traj,q_des,target,target_raw,q_env_lo,q_env_hi,lead,lead_sat,settle_error,phase,friction_mode,tau_p,tau_g,tau_f,tau_d,tau_ff_cmd,tau_meas,dq_mit,kp,kd,joint_stuck,planner_frozen
313,1565,right_shoulder_pitch,1.592704,0.000000,1.589704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.876888,-0.100000,8.000,2.000,1,0
314,1570,right_shoulder_pitch,1.592704,0.000000,1.589204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.851254,-0.100000,8.000,2.000,1,0
315,1575,right_shoulder_pitch,1.592704,0.000000,1.588704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.893368,-0.100000,8.000,2.000,1,0
316,1580,right_shoulder_pitch,1.592704,0.000000,1.588204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.853085,-0.100000,8.000,2.000,1,0
317,1585,right_shoulder_pitch,1.592704,0.000000,1.587704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.893368,-0.100000,8.000,2.000,1,0
318,1590,right_shoulder_pitch,1.592704,0.000000,1.587204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.875057,-0.100000,8.000,2.000,1,0
319,1595,right_shoulder_pitch,1.592704,0.000000,1.586704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.882381,-0.100000,8.000,2.000,1,0
320,1600,right_shoulder_pitch,1.592704,0.000000,1.586204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.856747,-0.100000,8.000,2.000,1,0
321,1605,right_shoulder_pitch,1.592704,0.000000,1.585704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.838436,-0.100000,8.000,2.000,1,0
322,1610,right_shoulder_pitch,1.592704,0.000000,1.585204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.200000,2.121527,1.902523,-0.100000,8.000,2.000,1,0
323,1615,right_shoulder_pitch,1.593088,0.023972,1.584704,-0.100000,1.563088,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.593088,Cruise,traj_vel,-0.240000,2.471506,-0.150000,-0.211986,2.109520,1.838436,-0.100000,8.000,2.000,1,0
324,1620,right_shoulder_pitch,1.592704,-0.023969,1.584204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197005,2.124522,1.917171,-0.100000,8.000,2.000,1,0
325,1625,right_shoulder_pitch,1.592704,0.000000,1.583704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197754,2.123773,1.920834,-0.100000,8.000,2.000,1,0
326,1630,right_shoulder_pitch,1.592704,0.000000,1.583204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198315,2.123212,1.843929,-0.100000,8.000,2.000,1,0
327,1635,right_shoulder_pitch,1.592704,0.000000,1.582704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198736,2.122790,1.924496,-0.100000,8.000,2.000,1,0
328,1640,right_shoulder_pitch,1.592704,0.000000,1.582204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199052,2.122474,1.882381,-0.100000,8.000,2.000,1,0
329,1645,right_shoulder_pitch,1.592704,0.000000,1.581704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199289,2.122238,1.900692,-0.100000,8.000,2.000,1,0
330,1650,right_shoulder_pitch,1.592704,0.000000,1.581204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199467,2.122060,1.886044,-0.100000,8.000,2.000,1,0
331,1655,right_shoulder_pitch,1.592704,0.000000,1.580704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199600,2.121927,1.853085,-0.100000,8.000,2.000,1,0
332,1660,right_shoulder_pitch,1.593088,0.023958,1.580204,-0.100000,1.563088,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.593088,Cruise,traj_vel,-0.240000,2.471506,-0.150000,-0.211679,2.109827,1.882381,-0.100000,8.000,2.000,1,0
333,1665,right_shoulder_pitch,1.592704,-0.023971,1.579704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.196774,2.124753,1.902523,-0.100000,8.000,2.000,1,0
334,1670,right_shoulder_pitch,1.592704,0.000000,1.579204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197580,2.123946,1.886044,-0.100000,8.000,2.000,1,0
335,1675,right_shoulder_pitch,1.592704,0.000000,1.578704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198185,2.123341,1.865902,-0.100000,8.000,2.000,1,0
336,1680,right_shoulder_pitch,1.592704,0.000000,1.578204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198639,2.122888,1.895199,-0.100000,8.000,2.000,1,0
337,1685,right_shoulder_pitch,1.592704,0.000000,1.577704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198979,2.122547,1.862240,-0.100000,8.000,2.000,1,0
338,1690,right_shoulder_pitch,1.592704,0.000000,1.577204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199234,2.122292,1.882381,-0.100000,8.000,2.000,1,0
339,1695,right_shoulder_pitch,1.592704,0.000000,1.576704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199426,2.122101,1.865902,-0.100000,8.000,2.000,1,0
340,1700,right_shoulder_pitch,1.592704,0.000000,1.576204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199569,2.121957,1.924496,-0.100000,8.000,2.000,1,0
341,1705,right_shoulder_pitch,1.592704,0.000000,1.575704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199677,2.121850,1.827450,-0.100000,8.000,2.000,1,0
342,1710,right_shoulder_pitch,1.592704,0.000000,1.575204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199758,2.121769,1.887875,-0.100000,8.000,2.000,1,0
343,1715,right_shoulder_pitch,1.592704,0.000000,1.574704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199818,2.121708,1.871395,-0.100000,8.000,2.000,1,0
344,1720,right_shoulder_pitch,1.592704,0.000000,1.574204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199864,2.121663,1.864071,-0.100000,8.000,2.000,1,0
345,1725,right_shoulder_pitch,1.592704,0.000000,1.573704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199898,2.121629,1.876888,-0.100000,8.000,2.000,1,0
346,1730,right_shoulder_pitch,1.592704,0.000000,1.573204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199923,2.121603,1.913509,-0.100000,8.000,2.000,1,0
347,1735,right_shoulder_pitch,1.592704,0.000000,1.572704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199943,2.121584,1.864071,-0.100000,8.000,2.000,1,0
348,1740,right_shoulder_pitch,1.592704,0.000000,1.572204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199957,2.121570,1.867733,-0.100000,8.000,2.000,1,0
349,1745,right_shoulder_pitch,1.592704,0.000000,1.571704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199968,2.121559,1.884212,-0.100000,8.000,2.000,1,0
350,1750,right_shoulder_pitch,1.592704,0.000000,1.571204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199976,2.121551,1.878719,-0.100000,8.000,2.000,1,0
351,1755,right_shoulder_pitch,1.592704,0.000000,1.570704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199982,2.121545,1.864071,-0.100000,8.000,2.000,1,0
352,1760,right_shoulder_pitch,1.592704,0.000000,1.570204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199986,2.121540,1.915340,-0.100000,8.000,2.000,1,0
353,1765,right_shoulder_pitch,1.592704,0.000000,1.569704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199990,2.121537,1.856747,-0.100000,8.000,2.000,1,0
354,1770,right_shoulder_pitch,1.592704,0.000000,1.569204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199992,2.121534,1.902523,-0.100000,8.000,2.000,1,0
355,1775,right_shoulder_pitch,1.592704,0.000000,1.568704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199994,2.121533,1.955627,-0.100000,8.000,2.000,1,0
356,1780,right_shoulder_pitch,1.592704,0.000000,1.568204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199996,2.121531,1.858578,-0.100000,8.000,2.000,1,0
357,1785,right_shoulder_pitch,1.593088,0.023968,1.567704,-0.100000,1.563088,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.593088,Cruise,traj_vel,-0.240000,2.471506,-0.150000,-0.211981,2.109525,1.862240,-0.100000,8.000,2.000,1,0
358,1790,right_shoulder_pitch,1.592704,-0.023964,1.567204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197003,2.124523,1.915340,-0.100000,8.000,2.000,1,0
359,1795,right_shoulder_pitch,1.592704,0.000000,1.566704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197753,2.123774,1.873226,-0.100000,8.000,2.000,1,0
360,1800,right_shoulder_pitch,1.593088,0.023958,1.566204,-0.100000,1.563088,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.593088,Cruise,traj_vel,-0.240000,2.471506,-0.150000,-0.210294,2.111212,1.858578,-0.100000,8.000,2.000,1,0
361,1805,right_shoulder_pitch,1.592704,-0.023977,1.565704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.195732,2.125795,1.865902,-0.100000,8.000,2.000,1,0
362,1810,right_shoulder_pitch,1.592704,0.000000,1.565204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.196799,2.124728,1.818295,-0.100000,8.000,2.000,1,0
363,1815,right_shoulder_pitch,1.592704,0.000000,1.564704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.197599,2.123928,1.880550,-0.100000,8.000,2.000,1,0
364,1820,right_shoulder_pitch,1.592704,0.000000,1.564204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198199,2.123327,1.895199,-0.100000,8.000,2.000,1,0
365,1825,right_shoulder_pitch,1.592704,0.000000,1.563704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198649,2.122877,1.876888,-0.100000,8.000,2.000,1,0
366,1830,right_shoulder_pitch,1.592704,0.000000,1.563204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.198987,2.122540,1.920834,-0.100000,8.000,2.000,1,0
367,1835,right_shoulder_pitch,1.592704,0.000000,1.562704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199240,2.122286,1.880550,-0.100000,8.000,2.000,1,0
368,1840,right_shoulder_pitch,1.592704,0.000000,1.562204,-0.100000,1.562204,0.000000,0.000000,-0.872665,3.141593,-0.030500,0,-1.592704,Cruise,traj_vel,-0.244000,2.471527,-0.150000,-0.199430,2.122097,1.964782,-0.100000,8.000,2.000,1,0
369,1845,right_shoulder_pitch,1.592704,0.000000,1.561704,-0.100000,1.561704,0.000000,0.000000,-0.872665,3.141593,-0.031000,0,-1.592704,Cruise,traj_vel,-0.248000,2.471527,-0.150000,-0.199573,2.121954,1.875057,0.000000,8.000,2.000,1,0
370,1850,right_shoulder_pitch,1.592704,0.000000,1.561204,-0.100000,1.561204,0.000000,0.000000,-0.872665,3.141593,-0.031500,0,-1.592704,Cruise,traj_vel,-0.252000,2.471527,-0.150000,-0.199680,2.121847,1.876888,0.000000,8.000,2.000,1,0
371,1855,right_shoulder_pitch,1.592704,0.000000,1.560704,-0.100000,1.560704,0.000000,0.000000,-0.872665,3.141593,-0.032000,0,-1.592704,Cruise,traj_vel,-0.256000,2.471527,-0.150000,-0.199760,2.121767,1.858578,0.000000,8.000,2.000,1,0
372,1860,right_shoulder_pitch,1.593088,0.023961,1.560204,-0.100000,1.560204,0.000000,0.000000,-0.872665,3.141593,-0.032883,0,-1.593088,Cruise,traj_vel,-0.263068,2.471506,-0.150000,-0.211800,2.109706,1.915340,-0.100000,8.000,2.000,1,0
373,1865,right_shoulder_pitch,1.592704,-0.023976,1.559704,-0.100000,1.559704,0.000000,0.000000,-0.872665,3.141593,-0.033000,0,-1.592704,Cruise,traj_vel,-0.264000,2.471527,-0.150000,-0.196862,2.124665,1.873226,-0.100000,8.000,2.000,1,0
374,1870,right_shoulder_pitch,1.592704,0.000000,1.559204,-0.100000,1.559204,0.000000,0.000000,-0.872665,3.141593,-0.033500,0,-1.592704,Cruise,traj_vel,-0.268000,2.471527,-0.150000,-0.197647,2.123880,1.860409,0.000000,8.000,2.000,1,0
375,1875,right_shoulder_pitch,1.592704,0.000000,1.558704,-0.100000,1.558704,0.000000,0.000000,-0.872665,3.141593,-0.034000,0,-1.592704,Cruise,traj_vel,-0.272000,2.471527,-0.150000,-0.198235,2.123292,1.869564,0.000000,8.000,2.000,1,0
376,1880,right_shoulder_pitch,1.592704,0.000000,1.558204,-0.100000,1.558204,0.000000,0.000000,-0.872665,3.141593,-0.034500,0,-1.592704,Cruise,traj_vel,-0.276000,2.471527,-0.150000,-0.198676,2.122851,1.818295,0.000000,8.000,2.000,1,0
377,1885,right_shoulder_pitch,1.592704,0.000000,1.557704,-0.100000,1.557704,0.000000,0.000000,-0.872665,3.141593,-0.035000,0,-1.592704,Cruise,traj_vel,-0.280000,2.471527,-0.150000,-0.199007,2.122520,1.895199,0.000000,8.000,2.000,1,0
378,1890,right_shoulder_pitch,1.592704,0.000000,1.557204,-0.100000,1.557204,0.000000,0.000000,-0.872665,3.141593,-0.035500,0,-1.592704,Cruise,traj_vel,-0.284000,2.471527,-0.150000,-0.199255,2.122271,1.869564,0.000000,8.000,2.000,1,0
379,1895,right_shoulder_pitch,1.592704,0.000000,1.556704,-0.100000,1.556704,0.000000,0.000000,-0.872665,3.141593,-0.036000,0,-1.592704,Cruise,traj_vel,-0.288000,2.471527,-0.150000,-0.199442,2.122085,1.845760,0.000000,8.000,2.000,1,0
380,1900,right_shoulder_pitch,1.592704,0.000000,1.556204,-0.100000,1.556204,0.000000,0.000000,-0.872665,3.141593,-0.036500,0,-1.592704,Cruise,traj_vel,-0.292000,2.471527,-0.150000,-0.199581,2.121946,1.845760,0.000000,8.000,2.000,1,0
381,1905,right_shoulder_pitch,1.592704,0.000000,1.555704,-0.100000,1.555704,0.000000,0.000000,-0.872665,3.141593,-0.037000,0,-1.592704,Cruise,traj_vel,-0.296000,2.471527,-0.150000,-0.199686,2.121841,1.886044,0.000000,8.000,2.000,1,0
382,1910,right_shoulder_pitch,1.592704,0.000000,1.555204,-0.100000,1.555204,0.000000,0.000000,-0.872665,3.141593,-0.037500,0,-1.592704,Cruise,traj_vel,-0.300000,2.471527,-0.150000,-0.199764,2.121762,1.796318,0.000000,8.000,2.000,1,0
383,1915,right_shoulder_pitch,1.592704,0.000000,1.554704,-0.100000,1.554704,0.000000,0.000000,-0.872665,3.141593,-0.038000,0,-1.592704,Cruise,traj_vel,-0.304000,2.471527,-0.150000,-0.199823,2.121703,1.774346,0.000000,8.000,2.000,1,0
384,1920,right_shoulder_pitch,1.592704,0.000000,1.554204,-0.100000,1.554204,0.000000,0.000000,-0.872665,3.141593,-0.038500,0,-1.592704,Cruise,traj_vel,-0.308000,2.471527,-0.150000,-0.199867,2.121659,1.818295,0.000000,8.000,2.000,1,0
385,1925,right_shoulder_pitch,1.592704,0.000000,1.553704,-0.100000,1.553704,0.000000,0.000000,-0.872665,3.141593,-0.039000,0,-1.592704,Cruise,traj_vel,-0.312000,2.471527,-0.150000,-0.199901,2.121626,1.796318,0.000000,8.000,2.000,1,0
386,1930,right_shoulder_pitch,1.593088,0.023962,1.553204,-0.100000,1.553204,0.000000,0.000000,-0.872665,3.141593,-0.039883,0,-1.593088,Cruise,traj_vel,-0.319068,2.471506,-0.150000,-0.211907,2.109599,1.801811,-0.100000,8.000,2.000,1,0
387,1935,right_shoulder_pitch,1.592704,-0.023968,1.552704,-0.100000,1.552704,0.000000,0.000000,-0.872665,3.141593,-0.040000,0,-1.592704,Cruise,traj_vel,-0.320000,2.471527,-0.150000,-0.196946,2.124581,1.765190,-0.100000,8.000,2.000,1,0
388,1940,right_shoulder_pitch,1.592704,0.000000,1.552204,-0.100000,1.552204,0.000000,0.000000,-0.872665,3.141593,-0.040500,0,-1.592704,Cruise,traj_vel,-0.324000,2.471527,-0.150000,-0.197710,2.123817,1.746880,0.000000,8.000,2.000,1,0
389,1945,right_shoulder_pitch,1.592704,0.000000,1.551704,-0.100000,1.551704,0.000000,0.000000,-0.872665,3.141593,-0.041000,0,-1.592704,Cruise,traj_vel,-0.328000,2.471527,-0.150000,-0.198282,2.123245,1.812798,0.000000,8.000,2.000,1,0
390,1950,right_shoulder_pitch,1.592704,0.000000,1.551204,-0.100000,1.551204,0.000000,0.000000,-0.872665,3.141593,-0.041500,0,-1.592704,Cruise,traj_vel,-0.332000,2.471527,-0.150000,-0.198712,2.122815,1.787163,0.000000,8.000,2.000,1,0
391,1955,right_shoulder_pitch,1.593088,0.023965,1.550704,-0.100000,1.550704,0.000000,0.000000,-0.872665,3.141593,-0.042383,0,-1.593088,Cruise,traj_vel,-0.339068,2.471506,-0.150000,-0.211016,2.110489,1.814629,-0.100000,8.000,2.000,1,0
392,1960,right_shoulder_pitch,1.592704,-0.023970,1.550204,-0.100000,1.550204,0.000000,0.000000,-0.872665,3.141593,-0.042500,0,-1.592704,Cruise,traj_vel,-0.340000,2.471527,-0.150000,-0.196277,2.125250,1.831112,-0.100000,8.000,2.000,1,0
393,1965,right_shoulder_pitch,1.592704,0.000000,1.549704,-0.100000,1.549704,0.000000,0.000000,-0.872665,3.141593,-0.043000,0,-1.592704,Cruise,traj_vel,-0.344000,2.471527,-0.150000,-0.197208,2.124319,1.774346,0.000000,8.000,2.000,1,0
394,1970,right_shoulder_pitch,1.592704,0.000000,1.549204,-0.100000,1.549204,0.000000,0.000000,-0.872665,3.141593,-0.043500,0,-1.592704,Cruise,traj_vel,-0.348000,2.471527,-0.150000,-0.197906,2.123621,1.823788,0.000000,8.000,2.000,1,0
395,1975,right_shoulder_pitch,1.592704,0.000000,1.548704,-0.100000,1.548704,0.000000,0.000000,-0.872665,3.141593,-0.044000,0,-1.592704,Cruise,traj_vel,-0.352000,2.471527,-0.150000,-0.198429,2.123097,1.787163,0.000000,8.000,2.000,1,0
396,1980,right_shoulder_pitch,1.592704,0.000000,1.548204,-0.100000,1.548204,0.000000,0.000000,-0.872665,3.141593,-0.044500,0,-1.592704,Cruise,traj_vel,-0.356000,2.471527,-0.150000,-0.198822,2.122705,1.779839,0.000000,8.000,2.000,1,0
397,1985,right_shoulder_pitch,1.592704,0.000000,1.547704,-0.100000,1.547704,0.000000,0.000000,-0.872665,3.141593,-0.045000,0,-1.592704,Cruise,traj_vel,-0.360000,2.471527,-0.150000,-0.199117,2.122410,1.790825,0.000000,8.000,2.000,1,0
398,1990,right_shoulder_pitch,1.592704,0.000000,1.547204,-0.100000,1.547204,0.000000,0.000000,-0.872665,3.141593,-0.045500,0,-1.592704,Cruise,traj_vel,-0.364000,2.471527,-0.150000,-0.199337,2.122189,1.798149,0.000000,8.000,2.000,1,0
399,1995,right_shoulder_pitch,1.592704,0.000000,1.546704,-0.100000,1.546704,0.000000,0.000000,-0.872665,3.141593,-0.046000,0,-1.592704,Cruise,traj_vel,-0.368000,2.471527,-0.150000,-0.199503,2.122024,1.809136,0.000000,8.000,2.000,1,0
400,2000,right_shoulder_pitch,1.592704,0.000000,1.546204,-0.100000,1.546204,0.000000,0.000000,-0.872665,3.141593,-0.046500,0,-1.592704,Cruise,traj_vel,-0.372000,2.471527,-0.150000,-0.199627,2.121899,1.730400,0.000000,8.000,2.000,1,0
401,2005,right_shoulder_pitch,1.592704,0.000000,1.545704,-0.100000,1.545704,0.000000,0.000000,-0.872665,3.141593,-0.047000,0,-1.592704,Cruise,traj_vel,-0.376000,2.471527,-0.150000,-0.199720,2.121806,1.792656,0.000000,8.000,2.000,1,0
402,2010,right_shoulder_pitch,1.592704,0.000000,1.545204,-0.100000,1.545204,0.000000,0.000000,-0.872665,3.141593,-0.047500,0,-1.592704,Cruise,traj_vel,-0.380000,2.471527,-0.150000,-0.199790,2.121736,1.690114,0.000000,8.000,2.000,1,0
403,2015,right_shoulder_pitch,1.592704,0.000000,1.544704,-0.100000,1.544704,0.000000,0.000000,-0.872665,3.141593,-0.048000,0,-1.592704,Cruise,traj_vel,-0.384000,2.471527,-0.150000,-0.199843,2.121684,1.772515,0.000000,8.000,2.000,1,0
404,2020,right_shoulder_pitch,1.592704,0.000000,1.544204,-0.100000,1.544204,0.000000,0.000000,-0.872665,3.141593,-0.048500,0,-1.592704,Cruise,traj_vel,-0.388000,2.471527,-0.150000,-0.199882,2.121645,1.708428,0.000000,8.000,2.000,1,0
405,2025,right_shoulder_pitch,1.592704,0.000000,1.543704,-0.100000,1.543704,0.000000,0.000000,-0.872665,3.141593,-0.049000,0,-1.592704,Cruise,traj_vel,-0.392000,2.471527,-0.150000,-0.199912,2.121615,1.721245,0.000000,8.000,2.000,1,0
406,2030,right_shoulder_pitch,1.592704,0.000000,1.543204,-0.100000,1.543204,0.000000,0.000000,-0.872665,3.141593,-0.049500,0,-1.592704,Cruise,traj_vel,-0.396000,2.471527,-0.150000,-0.199934,2.121593,1.763359,0.000000,8.000,2.000,1,0
407,2035,right_shoulder_pitch,1.592704,0.000000,1.542704,-0.100000,1.542704,0.000000,0.000000,-0.872665,3.141593,-0.050000,1,-1.592704,Cruise,traj_vel,-0.400000,2.471527,-0.150000,-0.199950,2.121577,1.702935,0.000000,8.000,2.000,1,0
408,2040,right_shoulder_pitch,1.592704,0.000000,1.592204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199963,2.121564,1.680958,0.000000,8.000,2.000,1,0
409,2045,right_shoulder_pitch,1.592704,0.000000,1.591704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199972,2.121555,1.768852,0.000000,8.000,2.000,1,0
410,2050,right_shoulder_pitch,1.592704,0.000000,1.591204,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199979,2.121548,1.889706,0.000000,8.000,2.000,1,0
411,2055,right_shoulder_pitch,1.592704,0.000000,1.590704,-0.100000,1.562704,0.000000,0.000000,-0.872665,3.141593,-0.030000,0,-1.592704,Cruise,traj_vel,-0.240000,2.471527,-0.150000,-0.199984,2.121543,1.884212,0.000000,8.000,2.000,1,0
